170.712, 129.619, 6.140, 21.968 False
170.510, 129.622, 6.035, 22.001 False
170.310, 129.625, 5.948, 22.034 False
170.113, 129.628, 5.880, 22.067 False
169.918, 129.630, 5.830, 22.100 False
169.724, 129.633, 5.794, 22.133 False
169.531, 129.636, 5.774, 22.166 False
169.338, 129.639, 5.762, 22.199 False
169.145, 129.641, 5.757, 22.232 False
168.953, 129.643, 5.747, 22.265 False
168.761, 129.645, 5.735, 22.298 False
168.569, 129.647, 5.721, 22.331 False
168.379, 129.649, 5.708, 22.364 False
168.188, 129.651, 5.696, 22.397 False
167.998, 129.653, 5.685, 22.430 False
167.809, 129.655, 5.674, 22.463 False
167.619, 129.657, 5.662, 22.496 False
167.431, 129.659, 5.648, 22.529 False
167.243, 129.661, 5.632, 22.562 False
167.055, 129.663, 5.616, 22.595 False
166.868, 129.665, 5.598, 22.628 False
166.682, 129.667, 5.579, 22.661 False
166.497, 129.668, 5.559, 22.694 False
166.312, 129.670, 5.537, 22.727 False
166.128, 129.672, 5.514, 22.760 False
165.945, 129.673, 5.490, 22.793 False
165.762, 129.675, 5.463, 22.826 False
165.581, 129.676, 5.436, 22.859 False
165.401, 129.677, 5.407, 22.892 False
165.221, 129.679, 5.379, 22.925 False
165.042, 129.680, 5.352, 22.958 False
164.865, 129.681, 5.329, 22.991 False
164.687, 129.682, 5.311, 23.024 False
164.511, 129.683, 5.300, 23.057 False
164.334, 129.685, 5.297, 23.090 False
164.157, 129.686, 5.303, 23.123 False
163.980, 129.687, 5.320, 23.156 False
163.801, 129.688, 5.345, 23.189 False
163.622, 129.689, 5.380, 23.222 False
163.441, 129.690, 5.418, 23.255 False
163.259, 129.691, 5.458, 23.288 False
163.076, 129.692, 5.495, 23.321 False
162.892, 129.692, 5.529, 23.354 False
162.706, 129.693, 5.559, 23.387 False
162.520, 129.694, 5.584, 23.420 False
162.333, 129.695, 5.604, 23.453 False
162.146, 129.696, 5.618, 23.486 False
161.959, 129.696, 5.628, 23.519 False
161.771, 129.697, 5.632, 23.552 False
161.583, 129.697, 5.633, 23.585 False
161.396, 129.698, 5.630, 23.618 False
161.208, 129.699, 5.624, 23.651 False
161.021, 129.699, 5.615, 23.684 False
160.835, 129.699, 5.604, 23.717 False
160.648, 129.700, 5.589, 23.750 False
160.463, 129.700, 5.573, 23.783 False
160.278, 129.701, 5.555, 23.816 False
160.093, 129.701, 5.536, 23.849 False
159.909, 129.702, 5.515, 23.882 False
159.726, 129.702, 5.493, 23.915 False
159.544, 129.702, 5.469, 23.948 False
159.362, 129.702, 5.446, 23.981 False
159.181, 129.702, 5.425, 24.014 False
159.001, 129.702, 5.409, 24.047 False
158.821, 129.702, 5.399, 24.080 False
158.641, 129.702, 5.397, 24.113 False
158.461, 129.702, 5.406, 24.146 False
158.280, 129.702, 5.423, 24.179 False
158.098, 129.702, 5.451, 24.212 False
157.916, 129.702, 5.484, 24.245 False
157.732, 129.702, 5.522, 24.278 False
157.546, 129.702, 5.561, 24.311 False
157.360, 129.702, 5.597, 24.344 False
157.172, 129.702, 5.630, 24.377 False
156.983, 129.702, 5.658, 24.410 False
156.794, 129.702, 5.680, 24.443 False
156.604, 129.701, 5.698, 24.476 False
156.414, 129.701, 5.711, 24.509 False
156.223, 129.701, 5.719, 24.542 False
156.033, 129.701, 5.723, 24.575 False
155.842, 129.700, 5.722, 24.608 False
155.652, 129.700, 5.718, 24.641 False
155.461, 129.699, 5.709, 24.674 False
155.272, 129.699, 5.698, 24.707 False
155.082, 129.698, 5.684, 24.740 False
154.893, 129.698, 5.668, 24.773 False
154.705, 129.697, 5.650, 24.806 False
154.517, 129.697, 5.630, 24.839 False
154.331, 129.696, 5.608, 24.872 False
154.144, 129.696, 5.586, 24.905 False
153.959, 129.695, 5.563, 24.938 False
153.774, 129.695, 5.541, 24.971 False
153.590, 129.694, 5.522, 25.004 False
153.407, 129.694, 5.506, 25.037 False
153.223, 129.693, 5.497, 25.070 False
153.040, 129.692, 5.495, 25.103 False
152.857, 129.691, 5.502, 25.136 False
152.673, 129.691, 5.518, 25.169 False
152.488, 129.690, 5.545, 25.202 False
152.302, 129.689, 5.579, 25.235 False
152.115, 129.688, 5.619, 25.268 False
151.926, 129.687, 5.658, 25.301 False
151.736, 129.686, 5.694, 25.334 False
151.545, 129.685, 5.725, 25.367 False
151.354, 129.685, 5.751, 25.400 False
151.161, 129.684, 5.771, 25.433 False
150.968, 129.683, 5.785, 25.466 False
150.775, 129.682, 5.795, 25.499 False
150.582, 129.681, 5.801, 25.532 False
150.389, 129.680, 5.803, 25.565 False
150.196, 129.679, 5.800, 25.598 False
150.003, 129.678, 5.794, 25.631 False
149.810, 129.677, 5.785, 25.664 False
149.618, 129.676, 5.772, 25.697 False
149.426, 129.675, 5.755, 25.730 False
149.235, 129.673, 5.737, 25.763 False
149.044, 129.672, 5.715, 25.796 False
148.854, 129.671, 5.692, 25.829 False
148.666, 129.670, 5.668, 25.862 False
148.477, 129.669, 5.644, 25.895 False
148.290, 129.668, 5.618, 25.928 False
148.104, 129.666, 5.593, 25.961 False
147.918, 129.665, 5.568, 25.994 False
147.733, 129.664, 5.546, 26.027 False
147.549, 129.663, 5.528, 26.060 False
147.365, 129.662, 5.517, 26.093 False
147.181, 129.660, 5.514, 26.126 False
146.997, 129.659, 5.519, 26.159 False
146.812, 129.658, 5.536, 26.192 False
146.627, 129.656, 5.560, 26.225 False
146.440, 129.655, 5.593, 26.258 False
146.253, 129.654, 5.630, 26.291 False
146.064, 129.652, 5.668, 26.324 False
145.874, 129.651, 5.704, 26.357 False
145.682, 129.650, 5.735, 26.390 False
145.490, 129.648, 5.760, 26.423 False
145.298, 129.647, 5.780, 26.456 False
145.105, 129.645, 5.794, 26.489 False
144.911, 129.644, 5.804, 26.522 False
144.718, 129.643, 5.809, 26.555 False
144.524, 129.641, 5.809, 26.588 False
144.331, 129.640, 5.807, 26.621 False
144.138, 129.638, 5.800, 26.654 False
143.945, 129.637, 5.791, 26.687 False
143.752, 129.635, 5.778, 26.720 False
143.560, 129.634, 5.762, 26.753 False
143.369, 129.632, 5.743, 26.786 False
143.178, 129.631, 5.721, 26.819 False
142.988, 129.629, 5.697, 26.852 False
142.799, 129.628, 5.672, 26.885 False
142.611, 129.627, 5.647, 26.918 False
142.424, 129.625, 5.622, 26.951 False
142.237, 129.624, 5.598, 26.984 False
142.051, 129.622, 5.577, 27.017 False
141.866, 129.621, 5.560, 27.050 False
141.681, 129.619, 5.549, 27.083 False
141.496, 129.618, 5.547, 27.116 False
141.311, 129.616, 5.552, 27.149 False
141.125, 129.615, 5.568, 27.182 False
140.939, 129.613, 5.591, 27.215 False
140.751, 129.612, 5.622, 27.248 False
140.563, 129.610, 5.656, 27.281 False
140.373, 129.609, 5.693, 27.314 False
140.182, 129.607, 5.728, 27.347 False
139.990, 129.606, 5.761, 27.380 False
139.797, 129.604, 5.788, 27.413 False
139.603, 129.603, 5.810, 27.446 False
139.409, 129.601, 5.826, 27.479 False
139.215, 129.599, 5.836, 27.512 False
139.020, 129.598, 5.841, 27.545 False
138.825, 129.596, 5.842, 27.578 False
138.631, 129.595, 5.839, 27.611 False
138.436, 129.593, 5.832, 27.644 False
138.242, 129.592, 5.823, 27.677 False
138.049, 129.590, 5.809, 27.710 False
137.856, 129.589, 5.794, 27.743 False
137.663, 129.587, 5.775, 27.776 False
137.472, 129.586, 5.755, 27.809 False
137.281, 129.584, 5.730, 27.842 False
137.090, 129.582, 5.705, 27.875 False
136.901, 129.581, 5.676, 27.908 False
136.713, 129.579, 5.648, 27.941 False
136.526, 129.578, 5.618, 27.974 False
136.339, 129.576, 5.592, 28.007 False
136.154, 129.575, 5.568, 28.040 False
135.969, 129.574, 5.550, 28.073 False
135.784, 129.572, 5.538, 28.106 False
135.599, 129.571, 5.534, 28.139 False
135.415, 129.569, 5.540, 28.172 False
135.229, 129.568, 5.554, 28.205 False
135.044, 129.566, 5.577, 28.238 False
134.857, 129.565, 5.606, 28.271 False
134.668, 129.563, 5.640, 28.304 False
134.479, 129.562, 5.673, 28.337 False
134.289, 129.560, 5.701, 28.370 False
134.099, 129.559, 5.716, 28.403 False
133.908, 129.557, 5.709, 28.436 False
133.719, 129.556, 5.678, 28.469 False
133.531, 129.555, 5.627, 28.502 False
133.346, 129.553, 5.559, 28.535 False
133.163, 129.552, 5.475, 28.568 False
132.984, 129.550, 5.377, 28.601 False
132.808, 129.549, 5.267, 28.634 False
132.636, 129.548, 5.145, 28.667 False
132.469, 129.547, 5.014, 28.700 False
132.306, 129.545, 4.869, 28.733 False
132.149, 129.544, 4.710, 28.766 False
131.997, 129.543, 4.550, 28.799 False
131.850, 129.542, 4.391, 28.832 False
131.708, 129.541, 4.233, 28.865 False
131.572, 129.540, 4.076, 28.898 False
131.440, 129.539, 3.923, 28.931 False
131.313, 129.538, 3.777, 28.964 False
131.191, 129.537, 3.643, 28.997 False
131.073, 129.537, 3.510, 29.030 False
130.960, 129.536, 3.390, 29.063 False
130.850, 129.535, 3.268, 29.096 False
130.744, 129.534, 3.162, 29.129 False
130.641, 129.533, 3.050, 29.162 False
130.542, 129.532, 2.953, 29.195 False
130.445, 129.532, 2.863, 29.228 False
130.352, 129.531, 2.771, 29.261 False
130.261, 129.530, 2.680, 29.294 False
130.174, 129.530, 2.590, 29.327 False
130.090, 129.529, 2.501, 29.360 False
130.008, 129.529, 2.415, 29.393 False
129.930, 129.528, 2.330, 29.426 False
129.854, 129.528, 2.248, 29.459 False
129.781, 129.527, 2.167, 29.492 False
129.710, 129.527, 2.090, 29.525 False
129.642, 129.526, 2.015, 29.558 False
129.577, 129.526, 1.942, 29.591 False
129.514, 129.525, 1.872, 29.624 False
129.453, 129.525, 1.804, 29.657 False
129.394, 129.524, 1.738, 29.690 False
129.338, 129.524, 1.675, 29.723 False
129.283, 129.524, 1.614, 29.756 False
129.231, 129.523, 1.555, 29.789 False
129.180, 129.523, 1.498, 29.822 False
129.131, 129.523, 1.443, 29.855 False
129.084, 129.522, 1.390, 29.888 False
129.039, 129.522, 1.340, 29.921 False
128.995, 129.522, 1.291, 29.954 False
128.953, 129.521, 1.243, 29.987 False
128.913, 129.521, 1.198, 30.020 False
128.874, 129.521, 1.154, 30.053 False
128.836, 129.521, 1.112, 30.086 False
128.801, 129.520, 1.038, 30.119 False
128.768, 129.520, 0.965, 30.152 False
128.738, 129.520, 0.899, 30.185 False
128.710, 129.520, 0.842, 30.218 False
128.683, 129.520, 0.795, 30.251 False
128.657, 129.519, 0.759, 30.284 False
128.632, 129.519, 0.738, 30.317 False
128.607, 129.519, 0.748, 30.350 False
128.580, 129.519, 0.820, 30.383 False
128.551, 129.519, 0.850, 30.416 False
128.521, 129.519, 0.900, 30.449 False
128.490, 129.518, 0.942, 30.482 False
128.457, 129.518, 0.988, 30.515 False
128.423, 129.518, 1.042, 30.548 False
128.386, 129.518, 1.118, 30.581 False
128.346, 129.517, 1.194, 30.614 False
128.303, 129.517, 1.294, 30.647 False
128.257, 129.517, 1.414, 30.680 False
128.205, 129.516, 1.559, 30.713 False
128.148, 129.516, 1.710, 30.746 False
128.087, 129.515, 1.856, 30.779 False
128.021, 129.515, 1.992, 30.812 False
127.950, 129.514, 2.131, 30.845 False
127.875, 129.514, 2.275, 30.878 False
127.795, 129.513, 2.423, 30.911 False
127.709, 129.513, 2.575, 30.944 False
127.619, 129.512, 2.729, 30.977 False
127.524, 129.512, 2.885, 31.010 False
127.423, 129.511, 3.042, 31.043 False
127.318, 129.511, 3.198, 31.076 False
127.207, 129.511, 3.355, 31.109 False
127.091, 129.510, 3.513, 31.142 False
126.969, 129.509, 3.672, 31.175 False
126.843, 129.509, 3.831, 31.208 False
126.711, 129.508, 3.989, 31.241 False
126.573, 129.507, 4.147, 31.274 False
126.431, 129.506, 4.304, 31.307 False
126.284, 129.506, 4.458, 31.340 False
126.131, 129.505, 4.609, 31.373 False
125.974, 129.504, 4.753, 31.406 False
125.812, 129.503, 4.887, 31.439 False
125.646, 129.502, 5.009, 31.472 False
125.477, 129.501, 5.121, 31.505 False
125.304, 129.500, 5.219, 31.538 False
125.128, 129.500, 5.303, 31.571 False
124.950, 129.499, 5.374, 31.604 False
124.770, 129.498, 5.433, 31.637 False
124.588, 129.497, 5.482, 31.670 False
124.405, 129.496, 5.521, 31.703 False
124.221, 129.495, 5.551, 31.736 False
124.036, 129.494, 5.572, 31.769 False
123.851, 129.493, 5.580, 31.802 False
123.665, 129.492, 5.578, 31.835 False
123.480, 129.491, 5.571, 31.868 False
123.295, 129.490, 5.568, 31.901 False
123.110, 129.490, 5.568, 31.934 False
122.925, 129.489, 5.570, 31.967 False
122.740, 129.488, 5.572, 32.000 False
122.554, 129.487, 5.575, 32.033 False
122.369, 129.486, 5.576, 32.066 False
122.183, 129.486, 5.576, 32.099 False
121.998, 129.486, 5.574, 32.132 False
121.812, 129.485, 5.571, 32.165 False
121.627, 129.484, 5.565, 32.198 False
121.442, 129.484, 5.558, 32.231 False
121.257, 129.483, 5.548, 32.264 False
121.072, 129.483, 5.538, 32.297 False
120.888, 129.483, 5.524, 32.330 False
120.704, 129.483, 5.511, 32.363 False
120.521, 129.483, 5.495, 32.396 False
120.339, 129.482, 5.479, 32.429 False
120.157, 129.482, 5.460, 32.462 False
119.975, 129.482, 5.441, 32.495 False
119.795, 129.481, 5.420, 32.528 False
119.614, 129.482, 5.399, 32.561 False
119.435, 129.482, 5.377, 32.594 False
119.257, 129.482, 5.354, 32.627 False
119.079, 129.482, 5.330, 32.660 False
118.902, 129.482, 5.306, 32.693 False
118.726, 129.482, 5.280, 32.726 False
118.550, 129.481, 5.255, 32.759 False
118.376, 129.481, 5.228, 32.792 False
118.202, 129.481, 5.201, 32.825 False
118.030, 129.481, 5.173, 32.858 False
117.858, 129.481, 5.146, 32.891 False
117.687, 129.481, 5.118, 32.924 False
117.518, 129.481, 5.090, 32.957 False
117.349, 129.481, 5.061, 32.990 False
117.181, 129.481, 5.033, 33.023 False
117.014, 129.481, 5.004, 33.056 False
116.847, 129.481, 4.987, 33.089 False
116.681, 129.481, 4.989, 33.122 False
116.515, 129.481, 4.981, 33.155 False
116.349, 129.481, 4.960, 33.188 False
116.184, 129.481, 4.933, 33.221 False
116.021, 129.481, 4.901, 33.254 False
115.858, 129.481, 4.869, 33.287 False
115.697, 129.481, 4.836, 33.320 False
115.537, 129.481, 4.805, 33.353 False
115.377, 129.481, 4.772, 33.386 False
115.219, 129.481, 4.741, 33.419 False
115.062, 129.481, 4.709, 33.452 False
114.906, 129.481, 4.678, 33.485 False
114.751, 129.481, 4.646, 33.518 False
114.597, 129.481, 4.616, 33.551 False
114.444, 129.481, 4.585, 33.584 False
114.292, 129.481, 4.556, 33.617 False
114.141, 129.481, 4.521, 33.650 False
113.991, 129.481, 4.483, 33.683 False
113.843, 129.481, 4.437, 33.716 False
113.696, 129.481, 4.382, 33.749 False
113.552, 129.481, 4.332, 33.782 False
113.408, 129.481, 4.290, 33.815 False
113.267, 129.481, 4.244, 33.848 False
113.127, 129.482, 4.191, 33.881 False
112.988, 129.482, 4.135, 33.914 False
112.852, 129.483, 4.075, 33.947 False
112.718, 129.484, 4.024, 33.980 False
112.585, 129.485, 3.983, 34.013 False
112.453, 129.485, 3.938, 34.046 False
112.323, 129.485, 3.885, 34.079 False
112.195, 129.486, 3.829, 34.112 False
112.069, 129.486, 3.771, 34.145 False
111.945, 129.486, 3.714, 34.178 False
111.823, 129.486, 3.656, 34.211 False
111.702, 129.486, 3.606, 34.244 False
111.583, 129.487, 3.566, 34.277 False
111.465, 129.487, 3.520, 34.310 False
111.349, 129.487, 3.470, 34.343 False
111.235, 129.487, 3.416, 34.376 False
111.122, 129.487, 3.361, 34.409 False
111.012, 129.488, 3.306, 34.442 False
110.903, 129.487, 3.250, 34.475 False
110.796, 129.487, 3.195, 34.508 False
110.691, 129.487, 3.140, 34.541 False
110.588, 129.487, 3.086, 34.574 False
110.486, 129.487, 3.031, 34.607 False
110.387, 129.487, 2.977, 34.640 False
110.289, 129.487, 2.922, 34.673 False
110.193, 129.487, 2.867, 34.706 False
110.099, 129.487, 2.814, 34.739 False
110.006, 129.487, 2.761, 34.772 False
109.915, 129.487, 2.707, 34.805 False
109.827, 129.487, 2.654, 34.838 False
109.739, 129.487, 2.600, 34.871 False
109.654, 129.487, 2.547, 34.904 False
109.570, 129.487, 2.495, 34.937 False
109.489, 129.487, 2.443, 34.970 False
109.408, 129.487, 2.391, 35.003 False
109.330, 129.488, 2.339, 35.036 False
109.253, 129.488, 2.286, 35.069 False
109.178, 129.488, 2.245, 35.102 False
109.105, 129.488, 2.176, 35.135 False
109.034, 129.488, 2.109, 35.168 False
108.965, 129.488, 2.052, 35.201 False
108.898, 129.488, 2.013, 35.234 False
108.832, 129.488, 1.967, 35.267 False
108.768, 129.488, 1.892, 35.300 False
108.707, 129.488, 1.826, 35.333 False
108.648, 129.488, 1.769, 35.366 False
108.590, 129.488, 1.716, 35.399 False
108.534, 129.488, 1.682, 35.432 False
108.478, 129.488, 1.641, 35.465 False
108.425, 129.488, 1.596, 35.498 False
108.373, 129.488, 1.550, 35.531 False
108.322, 129.488, 1.502, 35.564 False
108.273, 129.488, 1.454, 35.597 False
108.226, 129.487, 1.405, 35.630 False
108.180, 129.487, 1.359, 35.663 False
108.136, 129.487, 1.312, 35.696 False
108.093, 129.487, 1.267, 35.729 False
108.052, 129.487, 1.222, 35.762 False
108.013, 129.487, 1.179, 35.795 False
107.974, 129.487, 1.137, 35.828 False
107.937, 129.487, 1.096, 35.861 False
107.902, 129.487, 1.057, 35.894 False
107.867, 129.487, 1.019, 35.927 False
107.834, 129.487, 0.982, 35.960 False
107.802, 129.487, 0.946, 35.993 False
107.772, 129.488, 0.910, 36.026 False
107.742, 129.488, 0.877, 36.059 False
107.714, 129.488, 0.845, 36.092 False
107.686, 129.488, 0.814, 36.125 False
107.660, 129.488, 0.785, 36.158 False
107.634, 129.488, 0.756, 36.191 False
107.609, 129.488, 0.728, 36.224 False
107.586, 129.488, 0.702, 36.257 False
107.563, 129.488, 0.676, 36.290 False
107.541, 129.488, 0.651, 36.323 False
107.520, 129.488, 0.628, 36.356 False
107.499, 129.488, 0.605, 36.389 False
107.480, 129.489, 0.583, 36.422 False
107.461, 129.489, 0.561, 36.455 False
107.442, 129.489, 0.541, 36.488 False
107.425, 129.488, 0.520, 36.521 False
107.408, 129.488, 0.501, 36.554 False
107.391, 129.488, 0.483, 36.587 False
107.376, 129.488, 0.465, 36.620 False
107.361, 129.488, 0.448, 36.653 False
107.346, 129.488, 0.431, 36.686 False
107.332, 129.488, 0.415, 36.719 False
107.318, 129.488, 0.400, 36.752 False
107.305, 129.488, 0.386, 36.785 False
107.293, 129.488, 0.372, 36.818 False
107.281, 129.488, 0.358, 36.851 False
107.269, 129.488, 0.345, 36.884 False
107.258, 129.489, 0.332, 36.917 False
107.247, 129.489, 0.320, 36.950 False
107.237, 129.489, 0.308, 36.983 False
107.227, 129.489, 0.297, 37.016 False
107.217, 129.489, 0.286, 37.049 False
107.207, 129.489, 0.276, 37.082 False
107.199, 129.489, 0.266, 37.115 False
107.190, 129.489, 0.256, 37.148 False
107.182, 129.489, 0.247, 37.181 False
107.173, 129.489, 0.238, 37.214 False
107.166, 129.489, 0.229, 37.247 False
107.158, 129.489, 0.221, 37.280 False
107.151, 129.489, 0.213, 37.313 False
107.144, 129.489, 0.205, 37.346 False
107.137, 129.489, 0.197, 37.379 False
107.131, 129.489, 0.190, 37.412 False
107.125, 129.489, 0.183, 37.445 False
107.119, 129.489, 0.177, 37.478 False
107.113, 129.489, 0.170, 37.511 False
107.108, 129.489, 0.164, 37.544 False
107.102, 129.489, 0.158, 37.577 False
107.097, 129.489, 0.152, 37.610 False
107.092, 129.489, 0.147, 37.643 False
107.087, 129.489, 0.141, 37.676 False
107.083, 129.489, 0.136, 37.709 False
107.078, 129.489, 0.131, 37.742 False
107.074, 129.489, 0.126, 37.775 False
107.070, 129.489, 0.122, 37.808 False
107.066, 129.489, 0.117, 37.841 False
107.062, 129.489, 0.113, 37.874 False
107.058, 129.489, 0.109, 37.907 False
107.055, 129.489, 0.105, 37.940 False
107.051, 129.489, 0.101, 37.973 False
107.048, 129.489, 0.097, 38.006 False
107.045, 129.489, 0.094, 38.039 False
107.042, 129.489, 0.090, 38.072 False
107.039, 129.489, 0.087, 38.105 False
107.036, 129.489, 0.084, 38.138 False
107.033, 129.489, 0.081, 38.171 False
107.031, 129.489, 0.078, 38.204 False
107.028, 129.489, 0.075, 38.237 False
107.026, 129.489, 0.072, 38.270 False
107.024, 129.489, 0.069, 38.303 False
107.021, 129.489, 0.067, 38.336 False
107.019, 129.489, 0.065, 38.369 False
107.019, 129.489, 0.003, 38.402 False
107.018, 129.489, 0.030, 38.435 False
107.017, 129.489, 0.025, 38.468 False
107.016, 129.489, 0.045, 38.501 False
107.014, 129.489, 0.046, 38.534 False
107.012, 129.489, 0.047, 38.567 False
107.011, 129.489, 0.046, 38.600 False
107.009, 129.489, 0.046, 38.633 False
107.008, 129.489, 0.045, 38.666 False
107.006, 129.489, 0.044, 38.699 False
107.005, 129.489, 0.043, 38.732 False
107.003, 129.489, 0.042, 38.765 False
107.002, 129.489, 0.041, 38.798 False
107.001, 129.489, 0.040, 38.831 False
106.999, 129.489, 0.038, 38.864 False
106.998, 129.489, 0.037, 38.897 False
106.997, 129.489, 0.036, 38.930 False
106.996, 129.489, 0.035, 38.963 False
106.994, 129.489, 0.033, 38.996 False
106.993, 129.489, 0.032, 39.029 False
106.992, 129.489, 0.031, 39.062 False
106.991, 129.489, 0.030, 39.095 False
106.990, 129.489, 0.029, 39.128 False
106.989, 129.489, 0.028, 39.161 False
106.989, 129.489, 0.027, 39.194 False
106.988, 129.489, 0.026, 39.227 False
106.987, 129.489, 0.025, 39.260 False
106.986, 129.489, 0.024, 39.293 False
106.985, 129.489, 0.023, 39.326 False
106.984, 129.489, 0.022, 39.359 False
106.984, 129.489, 0.022, 39.392 False
106.983, 129.489, 0.021, 39.425 False
106.982, 129.489, 0.020, 39.458 False
106.982, 129.489, 0.019, 39.491 False
106.982, 129.489, 0.001, 39.524 False
106.983, 129.489, -0.031, 39.557 False
106.984, 129.489, -0.026, 39.590 False
106.985, 129.489, -0.013, 39.623 False
106.985, 129.489, -0.002, 39.656 False
106.984, 129.489, 0.005, 39.689 False
106.984, 129.489, 0.011, 39.722 False
106.984, 129.489, 0.015, 39.755 False
106.983, 129.489, 0.017, 39.788 False
106.982, 129.489, 0.019, 39.821 False
106.982, 129.489, 0.021, 39.854 False
106.981, 129.489, 0.021, 39.887 False
106.980, 129.489, 0.022, 39.920 False
106.979, 129.489, 0.022, 39.953 False
106.979, 129.489, 0.022, 39.986 False
106.978, 129.489, 0.022, 40.019 False
106.977, 129.489, 0.021, 40.052 False
106.977, 129.489, 0.021, 40.085 False
106.976, 129.489, 0.020, 40.118 False
106.975, 129.489, 0.020, 40.151 False
106.975, 129.489, 0.019, 40.184 False
106.974, 129.489, 0.019, 40.217 False
106.974, 129.489, 0.024, 40.250 False
106.974, 129.489, 0.022, 40.283 False
106.974, 129.489, 0.020, 40.316 False
106.974, 129.488, 0.019, 40.349 False
106.974, 129.488, 0.018, 40.382 False
106.975, 129.488, 0.019, 40.415 False
106.975, 129.488, 0.019, 40.448 False
106.975, 129.488, 0.020, 40.481 False
106.975, 129.488, 0.022, 40.514 False
106.975, 129.488, 0.024, 40.547 False
106.974, 129.488, 0.026, 40.580 False
106.974, 129.488, 0.029, 40.613 False
106.974, 129.489, 0.032, 40.646 False
106.973, 129.489, 0.037, 40.679 False
106.972, 129.489, 0.042, 40.712 False
106.972, 129.490, 0.049, 40.745 False
106.970, 129.492, 0.078, 40.778 False
106.966, 129.494, 0.095, 40.811 False
106.963, 129.497, 0.102, 40.844 False
106.958, 129.499, 0.129, 40.877 False
106.953, 129.504, 0.150, 40.910 False
106.947, 129.508, 0.191, 40.943 False
106.939, 129.513, 0.248, 40.976 False
106.929, 129.520, 0.298, 41.009 False
106.918, 129.529, 0.343, 41.042 False
106.906, 129.537, 0.354, 41.075 False
106.893, 129.545, 0.405, 41.108 False
106.879, 129.551, 0.429, 41.141 False
106.865, 129.557, 0.453, 41.174 False
106.848, 129.564, 0.522, 41.207 False
106.830, 129.570, 0.536, 41.240 False
106.811, 129.576, 0.582, 41.273 False
106.791, 129.582, 0.651, 41.306 False
106.767, 129.588, 0.725, 41.339 False
106.743, 129.595, 0.750, 41.372 False
106.717, 129.601, 0.778, 41.405 False
106.690, 129.608, 0.842, 41.438 False
106.660, 129.614, 0.905, 41.471 False
106.628, 129.621, 0.966, 41.504 False
106.595, 129.628, 1.011, 41.537 False
106.561, 129.635, 1.035, 41.570 False
106.525, 129.641, 1.073, 41.603 False
106.489, 129.649, 1.099, 41.636 False
106.451, 129.655, 1.160, 41.669 False
106.412, 129.663, 1.197, 41.702 False
106.372, 129.670, 1.222, 41.735 False
106.331, 129.677, 1.249, 41.768 False
106.289, 129.684, 1.287, 41.801 False
106.246, 129.692, 1.328, 41.834 False
106.201, 129.699, 1.376, 41.867 False
106.154, 129.707, 1.420, 41.900 False
106.106, 129.715, 1.467, 41.933 False
106.057, 129.721, 1.512, 41.966 False
106.006, 129.727, 1.556, 41.999 False
105.953, 129.734, 1.597, 42.032 False
105.899, 129.741, 1.641, 42.065 False
105.844, 129.747, 1.682, 42.098 False
105.787, 129.755, 1.724, 42.131 False
105.729, 129.762, 1.767, 42.164 False
105.669, 129.769, 1.810, 42.197 False
105.608, 129.776, 1.851, 42.230 False
105.546, 129.783, 1.892, 42.263 False
105.483, 129.790, 1.932, 42.296 False
105.417, 129.798, 1.973, 42.329 False
105.351, 129.805, 2.013, 42.362 False
105.283, 129.813, 2.053, 42.395 False
105.215, 129.821, 2.091, 42.428 False
105.144, 129.828, 2.125, 42.461 False
105.073, 129.837, 2.152, 42.494 False
105.002, 129.845, 2.176, 42.527 False
104.929, 129.853, 2.197, 42.560 False
104.856, 129.861, 2.217, 42.593 False
104.782, 129.870, 2.235, 42.626 False
104.708, 129.878, 2.252, 42.659 False
104.633, 129.885, 2.268, 42.692 False
104.558, 129.894, 2.283, 42.725 False
104.482, 129.902, 2.297, 42.758 False
104.406, 129.910, 2.310, 42.791 False
104.329, 129.918, 2.322, 42.824 False
104.252, 129.926, 2.334, 42.857 False
104.174, 129.935, 2.344, 42.890 False
104.096, 129.943, 2.354, 42.923 False
104.018, 129.950, 2.362, 42.956 False
103.940, 129.958, 2.372, 42.989 False
103.861, 129.964, 2.379, 43.022 False
103.782, 129.971, 2.387, 43.055 False
103.702, 129.975, 2.389, 43.088 False
103.622, 129.979, 2.397, 43.121 False
103.542, 129.982, 2.402, 43.154 False
103.462, 129.985, 2.411, 43.187 False
103.382, 129.987, 2.414, 43.220 False
103.301, 129.990, 2.423, 43.253 False
103.220, 129.991, 2.424, 43.286 False
103.139, 129.992, 2.431, 43.319 False
103.058, 129.992, 2.433, 43.352 False
102.976, 129.992, 2.440, 43.385 False
102.895, 129.994, 2.449, 43.418 False
102.813, 129.997, 2.454, 43.451 False
102.731, 129.999, 2.454, 43.484 False
102.649, 130.000, 2.458, 43.517 False
102.568, 130.001, 2.460, 43.550 False
102.485, 130.002, 2.463, 43.583 False
102.403, 130.003, 2.465, 43.616 False
102.321, 130.003, 2.468, 43.649 False
102.239, 130.001, 2.462, 43.682 False
102.157, 129.996, 2.449, 43.715 False
102.076, 129.988, 2.435, 43.748 False
101.994, 129.980, 2.452, 43.781 False
101.912, 129.972, 2.470, 43.814 False
101.829, 129.966, 2.481, 43.847 False
101.746, 129.958, 2.474, 43.880 False
101.664, 129.950, 2.480, 43.913 False
